,month,mean
783,2016-12,14.4
784,2017-01,12.8
785,2017-02,16.6
786,2017-03,21.5
787,2017-04,24.0
788,2017-05,27.7
789,2017-06,34.8
790,2017-07,35.0
791,2017-08,34.4
792,2017-09,31.0
793,2017-10,26.9
794,2017-11,21.8
795,2017-12,15.1
